,Px,Py,Vx,Vy,t,p1,p2,p3,p4
249,-464.3480708633713,-82.16116805181645,-1.319384789448596,-3.0228799642419584,250,0.44231133474573386,0.44231133474573386,0.003040510422207166,0.003040510422207166
250,-462.2927960397107,-86.8330002502459,-1.2729332502428623,-3.0267308161209443,251,0.44132941643562873,0.44132941643562873,0.0030289543172498496,0.0030289543172498496
251,-460.19633123471937,-91.46804493731678,-1.2277773930299678,-3.0301032989319654,252,0.440353822289358,0.440353822289358,0.003017485718891243,0.003017485718891243
252,-458.0193118031003,-96.12602955807534,-1.1823884116565089,-3.0334429435030703,253,0.43938448518340045,0.43938448518340045,0.003006103636960826,0.003006103636960826
253,-455.7786869441408,-100.69807012048358,-1.1369609591682364,-3.0357384405224965,254,0.43842133898363966,0.43842133898363966,0.002994807096170578,0.002994807096170578
254,-453.475837917354,-105.28364682085855,-1.0916084565406998,-3.0380000565810716,255,0.43746431852677237,0.43746431852677237,0.0029835951358364154,0.0029835951358364154
255,-451.1196390873055,-109.76759081823087,-1.0460193065297776,-3.039289139274009,256,0.43651335960213933,0.43651335960213933,0.002972466809605868,0.002972466809605868
256,-448.70001086660716,-114.23903622367372,-1.0011509536685097,-3.0402167288794972,257,0.4355683989339688,0.4355683989339688,0.002961421185191823,0.002961421185191823
257,-446.2203916164483,-118.70819658580426,-0.9554521794597596,-3.041119756705537,258,0.4346293741640201,0.4346293741640201,0.002950457344112185,0.002950457344112185
258,-443.6796435326245,-123.15646819408288,-0.910647687878291,-3.0416593820653666,259,0.43369622383461764,0.43369622383461764,0.0029395743814352956,0.0029395743814352956
259,-441.07928613712926,-127.53451480132429,-0.8666865648419161,-3.0414857062647687,260,0.4327688873720651,0.4327688873720651,0.002928771405530967,0.002928771405530967
260,-438.4263342348458,-131.88031417976936,-0.8217380584308965,-3.041060810634599,261,0.43184730507042934,0.43184730507042934,0.0029180475378269826,0.0029180475378269826
261,-435.7133128593354,-136.16771318324476,-0.7765234491832218,-3.0400970595766292,262,0.43093141807568475,0.43093141807568475,0.0029074019125709307,0.0029074019125709307
262,-432.9491687405491,-140.40573642382418,-0.7318631903135743,-3.038545634064231,263,0.4300211683702085,0.4300211683702085,0.002896833676597229,0.002896833676597229
263,-430.1279555633318,-144.63691222081923,-0.6874586145992613,-3.0369158309232502,264,0.42911649875761776,0.42911649875761776,0.002886341989099211,0.002886341989099211
264,-427.25176490646464,-148.82220195643976,-0.6442943832881118,-3.0348420423714013,265,0.42821735284794,0.42821735284794,0.0028759260214061507,0.0028759260214061507
265,-424.3231633401687,-153.0036132872513,-0.6011412172742854,-3.0326028044994047,266,0.4273236750431073,0.4273236750431073,0.0028655849567650916,0.0028655849567650916
266,-421.33941246713664,-157.0707420316551,-0.5578549467754481,-3.029489136578393,267,0.42643541052276773,0.42643541052276773,0.00285531799012737,0.00285531799012737
267,-418.306934521619,-161.12331726072296,-0.5154428919489648,-3.02614644372013,268,0.4255525052304037,0.4255525052304038,0.002845124327939708,0.002845124327939708
268,-415.22222828217195,-165.14413480936378,-0.4733193446717876,-3.022491972452208,269,0.42467490585975165,0.4246749058597517,0.0028350031879397675,0.0028350031879397675
269,-412.0885178289833,-169.08461452222,-0.43198877568904376,-3.0182014910457013,270,0.4238025598415134,0.42380255984151344,0.0028249537989560474,0.0028249537989560474
270,-408.9063309000813,-173.02557360999222,-0.3905635541402001,-3.0138103358593438,271,0.42293541533035367,0.4229354153303537,0.0028149754007120273,0.0028149754007120273
271,-405.67542062231877,-176.93357624815897,-0.34862510348003306,-3.0091137090016526,272,0.4220734211921751,0.42207342119217517,0.0028050672436344412,0.0028050672436344412
272,-402.3959691391873,-180.83085539653834,-0.30687255119964213,-3.0042355795068554,273,0.4212165269916645,0.42121652699166456,0.0027952285886655914,0.0027952285886655914
273,-399.06952698741594,-184.65631747790468,-0.2649349301440256,-2.9987894286602335,274,0.42036468298010377,0.4203646829801038,0.0027854587070795913,0.0027854587070795913
274,-395.6925375708796,-188.44692307123998,-0.22321791379378153,-2.9930349716007623,275,0.4195178400834378,0.41951784008343784,0.0027757568803024545,0.0027757568803024545
275,-392.26910004961996,-192.14676946086348,-0.18208583548057475,-2.9866405068943793,276,0.418675949890595,0.41867594989059503,0.002766122399735927,0.002766122399735927
276,-388.8010386311563,-195.82017139612185,-0.14135124342477315,-2.9800008802238778,277,0.41783896464205195,0.417838964642052,0.002756554566584974,0.002756554566584974
277,-385.2890378607896,-199.4643197162447,-0.10112821286972264,-2.973112899600281,278,0.4170068372186377,0.41700683721863774,0.002747052691688838,0.002747052691688838
278,-381.7317245207391,-203.01278696208578,-0.06075908859176818,-2.9655197533017477,279,0.41617952113057116,0.4161795211305712,0.002737616095355575,0.002737616095355575
279,-378.12964427160216,-206.59757995993112,-0.019578530707971838,-2.95803662458205,280,0.4153569705067263,0.4153569705067264,0.002728244107199992,0.002728244107199992
280,-374.48788789298237,-210.12477898111933,0.020587885270975916,-2.950156800739094,281,0.4145391400841195,0.4145391400841196,0.002718936065984898,0.002718936065984898
281,-370.8064637781717,-213.66115356284945,0.05998483697457042,-2.9423432493697512,282,0.4137259851976129,0.41372598519761294,0.0027096913194655983,0.0027096913194655983
282,-367.0789263631423,-217.07574585322047,0.0998908259033339,-2.9337187085633873,283,0.41291746176983013,0.4129174617698302,0.0027005092242375446,0.0027005092242375446
283,-363.31351420638464,-220.50462324121597,0.13988567564947613,-2.9250944991507115,284,0.4121135263012778,0.41211352630127784,0.0026913891455870773,0.0026913891455870773
284,-359.49491946599045,-223.88974763436613,0.17891619416868293,-2.9159727964160056,285,0.4113141358606684,0.41131413586066845,0.002682330457345177,0.002682330457345177
285,-355.63089843089335,-227.22340082579532,0.2186396271380252,-2.906451483837217,286,0.4105192480754403,0.4105192480754404,0.0026733325417441626,0.0026733325417441626
286,-351.72097303097524,-230.48939891808982,0.2580221688408404,-2.896761735649346,287,0.40972882112246894,0.409728821122469,0.0026643947892772625,0.0026643947892772625
287,-347.8010238534822,-233.69643012352972,0.29708858605240085,-2.8864403415460727,288,0.40894281371896585,0.4089428137189659,0.002655516598560992,0.002655516598560992
288,-343.811390800135,-236.83801597145697,0.3355366114415357,-2.875651948288996,289,0.40816118511356053,0.4081611851135606,0.002646697376200276,0.002646697376200276
289,-339.78824311111356,-239.93592077489103,0.3745811170024029,-2.864493241067281,290,0.40738389507756084,0.4073838950775609,0.002637936536656246,0.002637936536656246
290,-335.74430956539044,-242.980520508011,0.4126671224258371,-2.8531021254873337,291,0.406610903896388,0.40661090389638804,0.002629233502116657,0.002629233502116657
291,-331.643329686552,-246.00854696155113,0.45068334055631426,-2.8417090315591804,292,0.40584217236118153,0.4058421723611816,0.00262058770236886,0.00262058770236886
292,-327.51962842275395,-248.9992069562706,0.4886150558264041,-2.829843542246368,293,0.40507766176057114,0.4050776617605712,0.0026119985746752704,0.0026119985746752704
293,-323.3360638881942,-251.9150710060013,0.5270936463801889,-2.8175241783067584,294,0.40431733387261043,0.4043173338726105,0.002603465563651282,0.002603465563651282
294,-319.1279411115655,-254.76925572243996,0.5647074651693572,-2.8046855718772665,295,0.40356115095686995,0.40356115095687,0.0025949881211455588,0.0025949881211455588
295,-314.87649239816295,-257.61177323412164,0.6023819495172658,-2.7915782393008235,296,0.402809075746685,0.40280907574668506,0.0025865657061226654,0.0025865657061226654
296,-310.58619727386395,-260.40514599111145,0.6400011637506591,-2.7784448472237346,297,0.40206107144155495,0.402061071441555,0.0025781977845479695,0.0025781977845479695
297,-306.26352296588817,-263.1368235080565,0.6773772950087446,-2.764747792043484,298,0.40131710169969076,0.4013171016996908,0.002569883829274774,0.002569883829274774
298,-301.9178193793846,-265.8234771814542,0.7149042764264328,-2.7509339070858507,299,0.40057713063070693,0.400577130630707,0.002561623319933626,0.002561623319933626
299,-297.53581834724025,-268.4730849095097,0.7517955098099993,-2.736572627615396,300,0.39984112278845496,0.399841122788455,0.0025534157428237507,0.0025534157428237507
300,-293.10557913328233,-271.01274526880616,0.7891764821772735,-2.7212990754986612,301,0.39910904316399476,0.3991090431639948,0.00254526059080657,0.00254526059080657
301,-288.6561780289877,-273.56336067742944,0.82473986888232,-2.706212706452445,302,0.3983808571787015,0.39838085717870153,0.0025371573632012503,0.0025371573632012503
302,-284.18872870464077,-276.0419942160028,0.8608538814195528,-2.690765519087395,303,0.39765653067750395,0.397656530677504,0.0025291055656822426,0.0025291055656822426
303,-279.6723586937797,-278.51189310003065,0.8958407261613152,-2.675004085890204,304,0.3969360299222522,0.39693602992225224,0.0025211047101787645,0.0025211047101787645
304,-275.12297986231647,-280.89253196184256,0.930741336564222,-2.658890582962026,305,0.3962193215852111,0.39621932158521117,0.0025131543147761865,0.0025131543147761865
305,-270.53604910502895,-283.2271685051384,0.9667034291615528,-2.642479312989191,306,0.3955063727426777,0.39550637274267775,0.002505253903619276,0.002505253903619276
306,-265.9251268478425,-285.52134585629483,1.0018131232199747,-2.6256029257136246,307,0.39479715086871847,0.3947971508687185,0.0024974030068172616,0.0024974030068172616
307,-261.25674135932024,-287.77108619446386,1.0373467621377752,-2.609018978758615,308,0.39409162382902485,0.3940916238290249,0.0024896011603506765,0.0024896011603506765
308,-256.55355501272396,-289.97357881921425,1.0719788130360102,-2.5915329381151935,309,0.3933897598748841,0.39338975987488417,0.002481847905979942,0.002481847905979942
309,-251.85253875517841,-292.08355284375915,1.1059637342327608,-2.573481584457982,310,0.39269152763726284,0.3926915276372629,0.0024741427911556535,0.0024741427911556535
310,-247.1524893170559,-294.13539895268764,1.1408299968592142,-2.55514414684853,311,0.39199689612100064,0.3919968961210007,0.002466485368930535,0.002466485368930535
311,-242.36526290809624,-296.14487685651983,1.1756048492396685,-2.5364711265057642,312,0.391305834699112,0.39130583469911207,0.002458875197873018,0.002458875197873018
312,-237.59976503863834,-298.12903580008435,1.2092986986003835,-2.517512108863125,313,0.3906183131071934,0.39061831310719347,0.0024513118419824216,0.0024513118419824216
313,-232.77756258098978,-300.03755032871,1.2431261824513706,-2.49830939362219,314,0.38993430143793356,0.3899343014379336,0.002443794870605688,0.002443794870605688
314,-227.9120708025132,-301.8559535897383,1.2767417815751498,-2.4782112128130747,315,0.389253770135725,0.38925377013572504,0.002436323858355647,0.002436323858355647
315,-223.01509979387743,-303.6533365957654,1.309934153852797,-2.4579847398189,316,0.38857668999137396,0.388576689991374,0.002428898385030777,0.002428898385030777
316,-218.09033097733735,-305.3781630668162,1.3429840229834,-2.4374446668760164,317,0.38790303213690774,0.3879030321369078,0.0024215180355364237,0.0024215180355364237
317,-213.1537626624621,-307.07922368070143,1.3760236388135791,-2.416187572046001,318,0.3872327680404757,0.38723276804047574,0.0024141823998074575,0.0024141823998074575
318,-208.1742991114256,-308.69287498847325,1.4082805057597887,-2.3948215688560635,319,0.3865658695013434,0.3865658695013435,0.0024068910727323258,0.0024068910727323258
319,-203.18776034344233,-310.2566714800363,1.4403683349662657,-2.3730514755839,320,0.3859023086449775,0.38590230864497754,0.0023996436540784814,0.0023996436540784814
320,-198.1774177158497,-311.76626239187334,1.4718120365736882,-2.35062724921147,321,0.3852420579182187,0.38524205791821875,0.0023924397484191523,0.0023924397484191523
321,-193.1610179368026,-313.2181906106736,1.5037047839917375,-2.328281217521537,322,0.3845850900845421,0.38458509008454217,0.002385278965061427,0.002385278965061427
322,-188.11863452856264,-314.6348774033804,1.5351723836023152,-2.3058507286191707,323,0.3839313782194023,0.3839313782194024,0.002378160917975627,0.002378160917975627
323,-183.03058044428946,-315.97465908398783,1.566887849158161,-2.2820971633227667,324,0.38328089570566154,0.3832808957056616,0.0023710852257259416,0.0023710852257259416
324,-177.9639474633336,-317.2412786076691,1.5971296467384315,-2.2579971762975917,325,0.3826336162290993,0.38263361622909936,0.0023640515114022927,0.0023640515114022927
